,CreditScore,Balance,NumOfProducts,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard_No,HasCrCard_Yes,IsActiveMember_No,IsActiveMember_Yes,Tenure-group_0-2,Tenure-group_2-4,Tenure-group_4-6,Tenure-group_6-8,Tenure-group_8-10,Age-group_1-20,Age-group_20-40,Age-group_40-60,Age-group_60-80,Age-group_80-100
2798,579,150329.15,1,145558.42,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2799,760,121911.59,1,193312.33,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2800,769,156773.78,2,40257.79,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2801,498,127864.26,1,46677.9,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2802,774,113709.28,1,153887.93,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2803,705,79974.55,1,103108.33,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2804,648,0.0,2,58652.23,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
2805,688,0.0,1,91624.11,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2806,592,0.0,1,65986.48,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2807,705,144427.96,2,113845.19,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2808,654,99263.09,1,67607.9,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2809,624,79368.87,2,145471.94,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2810,594,0.0,2,124071.71,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2811,695,0.0,2,67502.12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2812,597,0.0,3,78707.97,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2813,758,125095.94,1,171189.83,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2814,737,162485.8,2,149381.32,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2815,694,95668.82,2,100335.55,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2816,683,0.0,2,152698.24,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2817,538,0.0,2,41192.95,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2818,669,0.0,1,132540.33,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2819,730,74197.38,2,96875.52,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2820,622,89688.94,1,152305.47,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2821,714,103121.33,2,49672.01,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2822,569,0.0,1,133997.53,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2823,668,120170.07,1,50454.8,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2824,628,149136.31,2,16402.11,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2825,600,141136.79,1,67803.83,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2826,693,152341.55,1,9241.78,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2827,704,120026.98,2,100601.73,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2828,527,132168.28,1,98734.15,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2829,553,85200.82,2,160574.09,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2830,575,84903.33,2,26015.8,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2831,626,0.0,2,187172.54,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2832,582,0.0,1,55763.66,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
2833,683,0.0,1,75848.22,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2834,850,121535.18,1,40313.47,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2835,653,116662.96,2,23864.21,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2836,679,0.0,2,51380.9,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2837,549,124829.16,1,93551.36,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2838,850,155180.56,2,169415.54,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2839,558,108262.87,1,6935.31,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2840,528,0.0,2,25399.7,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2841,801,0.0,2,66256.27,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2842,513,0.0,1,114709.13,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
2843,666,99812.88,2,158357.97,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2844,606,132164.26,1,164815.59,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2845,599,103583.05,1,132127.69,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2846,544,142406.43,2,146637.45,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2847,529,99842.5,2,90256.06,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2848,850,0.0,2,34827.43,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2849,497,0.0,1,22074.48,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2850,764,81042.42,1,109805.17,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2851,603,0.0,1,100478.6,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2852,609,0.0,2,97416.34,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2853,487,199689.49,1,24207.86,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2854,748,142645.43,1,69132.66,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2855,710,0.0,2,9376.89,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2856,432,110219.14,1,43046.7,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2857,534,0.0,2,20856.31,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2858,607,0.0,2,187048.72,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
2859,551,0.0,2,53420.53,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2860,674,142072.02,1,37013.29,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2861,525,0.0,2,89566.64,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2862,645,149564.61,1,149913.84,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2863,755,0.0,2,18066.69,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2864,708,153366.13,1,26912.34,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2865,715,76467.16,1,173511.72,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2866,727,121508.28,1,146785.44,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2867,559,0.0,1,1050.33,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2868,545,73211.12,2,89587.34,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2869,524,0.0,2,74405.34,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2870,707,0.0,2,54409.48,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2871,671,92674.94,2,3647.57,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2872,439,96196.24,4,198874.52,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2873,667,114391.62,1,53412.54,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2874,831,80262.66,1,194867.78,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2875,545,173331.52,1,150452.88,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2876,604,147285.52,1,57807.05,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2877,657,119785.47,2,107534.32,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2878,487,140137.15,1,194073.33,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2879,750,107467.56,1,126233.18,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2880,694,98218.04,2,182354.46,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2881,711,133607.75,1,120586.32,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2882,551,0.0,2,50578.4,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2883,559,95139.41,1,86575.46,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2884,620,0.0,2,153392.28,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2885,660,0.0,2,115509.59,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2886,449,0.0,2,82176.48,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2887,703,97331.19,1,63717.49,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2888,795,139265.63,2,198745.94,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2889,594,0.0,1,5719.11,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2890,586,168094.01,1,20058.61,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2891,613,131563.88,2,170638.98,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2892,601,0.0,2,30607.11,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2893,657,0.0,2,37171.46,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2894,531,0.0,1,42589.33,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2895,621,107363.29,1,66799.28,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2896,782,94493.03,1,101866.39,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2897,528,170214.23,2,49284.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2898,696,139781.06,1,27445.4,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2899,586,0.0,2,70760.69,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2900,626,148610.41,3,104502.02,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2901,498,170241.7,2,165407.96,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2902,691,128306.83,1,113580.79,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2903,568,0.0,2,45978.39,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2904,715,0.0,1,152012.36,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2905,680,175454.0,1,77349.92,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2906,802,0.0,2,47322.05,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2907,539,100885.93,2,38772.65,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2908,494,93320.8,1,24489.44,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2909,594,63176.44,2,14466.08,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2910,596,139451.67,1,63142.12,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2911,649,49113.75,1,41858.43,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2912,699,123906.22,3,127443.82,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2913,787,0.0,2,84151.98,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2914,604,0.0,2,58595.64,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2915,489,131441.51,1,37240.11,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2916,651,0.0,1,114522.68,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2917,698,136325.48,2,72549.27,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2918,578,113150.44,2,176712.59,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2919,538,0.0,1,152855.96,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2920,696,0.0,2,73371.65,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2921,507,102785.16,1,70323.68,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2922,685,83264.28,1,9663.28,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2923,705,72252.64,2,142514.66,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2924,499,148051.52,1,118623.94,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2925,717,138489.66,1,68400.14,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2926,510,0.0,2,115291.86,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2927,632,111589.33,1,170382.99,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2928,668,122104.79,1,112946.67,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2929,744,96106.83,1,79812.77,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2930,663,115930.87,1,19862.78,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2931,638,124513.66,2,158610.89,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2932,688,0.0,1,191212.63,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2933,588,0.0,1,61931.21,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2934,631,0.0,1,58043.02,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2935,687,100988.39,2,22247.27,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2936,599,118577.24,1,31448.52,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2937,718,0.0,2,146875.86,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2938,730,0.0,2,116081.93,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2939,533,0.0,1,73669.94,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2940,711,0.0,2,93959.96,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2941,555,0.0,2,158918.03,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2942,850,113311.11,1,198193.75,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2943,678,0.0,1,13160.03,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2944,576,0.0,2,4660.91,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2945,835,124365.42,1,180197.74,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2946,592,147249.29,2,63023.02,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
2947,774,103688.19,1,118971.74,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2948,620,138740.24,2,154700.61,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2949,519,111900.14,1,97577.17,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2950,734,152760.24,1,48990.5,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2951,763,143966.3,2,140262.96,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2952,733,141556.96,1,130189.53,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2953,650,0.0,2,16301.91,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2954,538,0.0,2,126962.41,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2955,577,0.0,1,158750.53,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
2956,792,0.0,2,199644.2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2957,686,0.0,1,144272.71,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2958,589,0.0,2,98320.27,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2959,530,162560.32,1,64129.03,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2960,778,123229.46,1,181221.09,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2961,616,76665.71,2,163809.08,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2962,550,140278.99,3,171457.06,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2963,655,0.0,2,15801.02,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2964,721,115764.32,2,102950.79,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2965,499,131142.53,2,174918.46,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2966,511,68375.27,1,193160.25,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2967,579,117833.3,3,5831.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2968,696,0.0,2,82298.59,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2969,681,0.0,2,130686.59,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2970,815,0.0,1,52885.23,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2971,681,111093.01,1,68985.99,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2972,641,132657.55,1,35367.19,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2973,591,128882.49,1,196241.94,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2974,565,69129.59,1,170705.53,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2975,487,0.0,2,126477.41,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2976,729,121404.64,1,159618.17,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2977,505,131355.3,3,195395.33,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2978,580,102097.33,1,168285.85,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2979,642,154863.15,1,138052.51,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2980,850,99945.93,2,71179.31,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2981,616,121704.32,2,55556.3,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2982,526,0.0,2,31705.19,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2983,523,138782.76,1,186118.93,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2984,663,0.0,2,195580.28,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2985,840,136291.71,1,54113.38,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2986,570,107856.57,2,127528.84,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2987,676,108348.66,1,60231.74,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2988,689,93871.95,3,156878.42,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2989,703,0.0,1,182784.11,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2990,491,125860.2,1,129690.5,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
2991,584,172713.44,1,113860.81,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2992,810,0.0,2,184524.74,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2993,745,0.0,1,36124.98,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2994,625,130786.92,1,121316.07,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2995,535,112367.34,1,185630.76,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2996,729,91091.06,2,71133.12,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2997,655,106198.5,1,32020.42,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2998,751,142669.93,2,162760.96,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2999,525,112833.35,1,175178.56,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
3000,532,0.0,2,177099.71,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3001,696,0.0,2,66406.37,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3002,786,104336.43,2,59559.81,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
3003,580,104305.74,1,175750.21,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3004,596,140187.1,2,174311.3,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3005,683,0.0,2,171716.81,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3006,747,114959.12,1,189362.39,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
3007,602,164704.38,1,180716.1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3008,779,119096.55,1,116977.89,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3009,551,0.0,2,185105.44,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3010,666,0.0,1,35046.97,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
3011,526,0.0,1,36251.0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3012,849,115465.28,1,103174.5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3013,471,0.0,2,122642.09,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3014,628,184926.61,1,122937.57,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
3015,674,85957.88,2,8757.39,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3016,797,114084.6,1,125782.29,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3017,590,166930.76,2,122487.73,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3018,588,0.0,1,20066.38,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3019,577,0.0,2,55473.15,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3020,571,107193.82,2,38962.94,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
3021,680,116275.12,1,63795.8,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
3022,648,0.0,2,163060.43,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3023,618,91068.56,1,26578.69,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3024,648,123049.21,1,5066.76,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3025,759,0.0,2,140497.67,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
3026,585,0.0,2,146156.98,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3027,774,137781.65,1,199316.19,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
3028,697,108128.96,2,103944.37,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3029,605,105317.73,2,138021.36,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3030,676,80569.73,1,68621.98,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3031,678,174852.89,1,28149.06,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
3032,495,89158.94,3,135169.76,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
3033,787,0.0,2,116537.96,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3034,770,89800.14,1,105922.69,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3035,817,101207.75,1,88211.12,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3036,659,106086.42,2,26900.63,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
3037,693,0.0,2,3494.02,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3038,744,0.0,2,113163.17,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3039,829,101440.36,2,19324.5,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3040,716,0.0,2,189678.7,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
